id,movie_id,person_id
545,6998518,181903
546,87538,814
547,1872194,229694
548,4209788,815070
549,117438,165
550,2675914,596407
551,493430,871860
552,4178092,249291
553,209958,802248
554,4540710,6960
555,3263904,142
556,120483,750
557,3503406,2581581
558,1167675,530975
559,4633690,6846
560,1458169,1060986
561,2172985,1038286
562,1197624,336620
563,3813310,1218281
564,1711525,330347
565,1711525,817447
566,2737304,81540
567,99938,718645
568,99785,1060
569,2330322,2804532
570,6738136,267287
571,6053438,1707
572,1095217,1348
573,93640,2044
574,1259528,345615
575,2369135,915304
576,810951,726472
577,5742374,708903
578,3766354,298807
579,2059171,821844
580,117802,510731
581,91326,814
582,1216491,191147
583,117381,387706
584,289992,570
585,993846,217
586,1189340,1026778
587,128442,1093
588,8657152,9950928
589,5478478,178376
590,56172,180
591,437863,240797
592,5095030,715636
593,115697,790715
594,118708,240797
595,457433,1226
596,1488606,1170855
597,3212232,751080
598,5796156,2444473
599,1106860,27465
600,47977,287988
601,109370,601619
602,94812,5421
603,408524,500
604,4633694,2130108
605,4633694,709056
606,4633694,745247
607,91209,363553
608,1314655,235719
609,6499752,1191481
610,6238084,3875284
611,99204,2044
612,96098,6854
613,7295450,6707605
614,449089,1756
615,2215351,4881478
616,4537896,1312919
617,3509978,4292047
618,1197628,2095817
619,7959026,142
620,6628394,1206844
621,2294629,118333
622,2294629,1601644
623,2679552,601382
624,355954,308376
625,7014006,3102998
626,104431,1060
627,109686,268380
628,109686,125803
629,6823368,796117
630,106918,1628
631,91217,770
632,93748,455
633,9024106,465484
634,9024106,813301
635,109446,1708
636,119528,1723
637,95631,976
638,4666732,2960555
639,3011960,552565
640,92005,1661
641,118636,1741
642,2005374,1960428
643,117894,276169
644,6105098,269463
645,112572,858525
646,3758162,473329
647,99939,1206
648,97880,770918
649,120832,361
650,7784604,4170048
651,119256,759
652,1535612,1996918
653,1396484,615592
654,118771,609236
655,101242,338719
656,119892,134176
657,189584,841647
658,109642,431
659,113243,812200
660,1937388,1630654
661,8155288,484907
662,133985,380705
663,98554,455
664,1650535,5616
665,1231587,684336
666,4575982,7238398
667,6146586,821432
668,787475,1676223
669,120324,600
670,118073,762541
671,118571,583
672,106977,1112
673,119142,818465
674,95253,222043
675,100404,1587
676,8160864,2751807
677,103241,568
678,120241,640964
679,1468387,420817
680,482629,756935
681,2047890,409036
682,1761005,2662079
683,4056738,348197
684,2822280,2808114
685,3100052,563848
686,1637662,2247343
687,3963816,1921345
688,427229,223359
689,263757,945026
690,7286456,680846
691,1305008,1077105
692,2964360,1435762
693,1160369,601345
694,5866442,3719393
695,4264610,3239138
696,6400674,2303666
697,3969208,3719393
698,5970972,206767
699,427152,5366
700,308152,1125131
701,308152,1125458
702,1371117,1387046
703,380687,6639
704,1975179,2451701
705,8535180,3535
706,118531,721817
707,2528814,1880561
708,4765928,1139041
709,4765928,1702931
710,5792656,5917942
711,3203834,4948755
712,5105784,229544
713,4591784,2384274
714,117774,541677
715,3300712,3544395
716,3722420,1070766
717,4654472,2133257
718,4558194,3522996
719,8946378,426059
720,4846340,577647
721,85334,163706
722,6343314,4023702
723,3398066,929
724,4838334,3332461
725,325537,1674
726,9826126,7421022
727,4170972,2045606
728,7394816,694249
729,6977338,1969144
730,1814790,924684
731,1814790,3288426
732,1778924,484901
733,1684558,1320634
734,3187040,730894
735,2338205,1070766
736,1144546,924684
737,4486728,3172831
738,4883336,188027
739,1516541,1871393
740,2240306,2169377
741,2678212,3907126
742,1629443,628146
743,38650,1008
744,9636630,556008
745,6133806,112647
746,104952,528718
747,3305388,1088868
748,2899120,1088868
749,107614,1060
750,2191701,240797
751,1979376,2155757
752,3513548,142
753,5741008,7343743
754,1618432,705058
755,6529772,3265368
756,3224458,1716636
757,10086784,5101650
758,111257,957
759,280590,109359
760,142342,240797
761,2048824,1270318
762,110989,677953
763,4738238,2121786
764,6436726,2573530
765,5727208,1509478
766,5727208,1343394
767,249478,887
768,11465650,4432410
769,2304953,398185
770,486822,142286
771,274636,388505
772,6105774,3016775
773,8544498,640334
774,97958,154819
775,42327,485943
776,9243946,319213
777,2328727,616734
778,120434,450387
779,105466,1382
780,1430131,2576051
781,5093668,2312617
782,111477,303032
783,8068826,2879882
784,3104292,3220732
785,2628374,1557883
786,1349640,601345
787,466923,601345
788,466923,1961805
789,3647804,6407164
790,5258388,4432410
791,2350374,4298446
792,243036,858663
793,8947544,6021677
794,5690630,2792765
795,1535109,339030
796,5981802,676248
797,304669,501185
798,319343,269463
799,1067106,709
800,13904494,4012194
801,1950186,3506
802,2171809,1435762
803,1090674,321453
804,10989808,754817
805,5739478,5391799
806,4366200,7060670
807,2890616,2662079
808,9697774,4870996
809,1630036,1731937
810,2231251,911631
811,33870,1379
812,1838556,931251
813,3102370,3546707
814,11377630,7421022
815,3200980,235822
816,2395246,1407158
817,1172998,1103162
818,6559576,798888
819,8292804,9312454
820,2857048,3583506
821,2053436,3599318
822,425027,1731937
823,976222,333804
824,1544600,3686896
825,8206880,5748417
826,4978274,1351912
827,5833658,601345
828,805190,778931
829,13699300,7429538
830,2721898,1414443
831,7165518,7571829
832,7841262,1538113
833,7841262,929
834,7838654,4462558
835,4821190,4356726
836,4821190,5784405
837,6061364,5295795
838,2379460,601345
839,6645126,1932967
840,9114660,492620
841,3034594,112647
842,3832914,1731937
843,12649538,5101650
845,5836432,7421022
846,3915566,754817
847,3697954,924684
848,4970194,2301833
849,2184095,929
850,3948080,139394
851,3566370,229544
852,10338472,5029790
853,1907639,3172831
854,7383268,2121786
855,7383268,5089126
856,11907624,1267470
857,1376205,1330431
858,4623902,776398
859,3513824,6269394
860,6243274,5391799
861,482463,1920049
862,6146590,1235963
863,3553622,3185353
864,1605791,1276394
865,2147277,1164403
866,408790,777881
867,1129423,1731937
868,4700756,225621
869,3014666,3401779
870,3014666,2296528
871,3196156,329537
872,3554938,1107383
873,2069708,1164985
874,7888964,5820154
875,810913,240797
876,93693,5190
877,8896670,3379741
878,88850,1353
879,162558,485533
880,99423,1317
881,3794422,6574932
882,70735,1351
883,453467,1716
884,1059786,142286
885,181689,229
886,120176,519
887,137363,671210
888,133093,905154
889,133093,905152
890,2247476,141961
891,805526,1731937
892,12528166,1230733
893,6902332,520749
894,1111422,1716
895,119214,128883
896,368891,5509
897,113972,824
898,936501,603628
899,112864,1532
900,4575782,5090040
901,337978,936482
902,1656186,922346
903,1596363,570912
904,1561770,484901
905,71206,131995
906,363988,462895
907,107798,1587
908,92493,180257
909,6809010,1417664
910,1567609,344496
911,260866,1219
912,113161,1756
913,1031969,146341
914,1013743,3506
915,1214962,2044
916,988047,618680
917,116705,505152
918,2481480,208343
919,116571,934863
920,368008,1129
921,118883,1149
922,377062,601382
923,274166,398185
924,117918,5421
925,86397,6916
926,6264654,506613
927,1648179,178997
928,9154566,1435762
929,311289,1112
930,2677722,1026778
931,1677720,229
932,398165,781842
933,116311,262693
934,177789,661751
935,14577300,4097598
936,322330,914132
937,1027718,231
938,120784,1338
939,408345,518644
940,1024648,255
941,1211956,405632
942,106611,5509
943,117060,361
944,257076,424800
945,4824308,1880561
946,265298,506613
947,339412,831690
948,328107,1716
949,119630,2337
950,8477134,6269395
951,8477134,1966555
952,8186318,1731937
953,13515076,2251279
954,14578032,3749865
955,6652708,9454357
956,4532280,6021677
957,18302002,5403267
958,1893277,2576051
959,3741678,3941
960,9182202,6256741
961,4237208,930284
962,1562409,3859431
963,3717822,3877386
964,1114740,139867
965,3450650,275698
966,2004271,225109
967,7963280,5029769
968,3103166,1284464
969,1663680,924684
970,5342904,205199
971,3823672,242903
972,8191944,2792765
973,13050216,3955734
974,11707848,4504092
975,11707848,2152398
976,2171120,3487110
977,2171120,2796537
978,2171120,4720208
979,2246941,90292
980,4104354,36537
981,120873,829
982,1782415,1680680
983,1782415,3172831
984,8211214,2083655
985,10323676,757975
986,13496236,4864836
987,5748448,138620
988,3150574,722221
989,4269746,2448200
990,1524137,466349
991,5433138,510912
992,1047540,275698
993,3555514,4571354
994,412915,936044
995,473389,354279
996,6899068,712782
997,68428,614916
998,46051,681635
999,313542,1219
1000,7656570,3636519
1001,115862,1226
1002,104257,1661
1003,11353050,2879882
1004,473705,531817
1005,1458175,353673
1006,1124035,123
1007,105695,142
1008,381849,3506
1009,477080,1716
1010,85333,118
1011,120689,1104
1012,107206,583
1013,58461,1466
1014,113442,855035
1015,11827628,132709
1016,181536,1814
1017,450385,405632
