id,movie_id,company_id
1551,218967,9876
1552,218967,182150
1553,218967,10750
1554,1675192,109632
1555,1675192,376329
1556,1675192,307251
1557,1675192,256591
1558,3672742,334469
1559,3672742,222455
1560,3672742,341402
1561,5580036,465607
1562,5580036,637285
1563,5580036,312433
1564,5580036,542434
1565,5580036,578641
1566,5884234,209560
1567,5884234,17712
1568,5884234,784469
1569,5884234,163323
1570,5884234,437328
1571,5884234,619986
1572,5884234,209925
1573,5884234,638705
1574,6644200,23400
1575,6644200,71240
1576,6644200,149632
1577,377713,109435
1578,377713,86772
1579,377713,16889
1580,377713,111290
1581,92718,49348
1582,92718,76881
1583,92718,55339
1584,92718,73759
1585,1798709,323215
1586,1798709,222021
1587,4287348,186146
1588,4287348,419980
1589,4255304,147434
1590,4255304,201838
1591,4255304,496439
1592,4255304,235242
1593,4255304,244345
1594,113419,50868
1595,113419,48322
1596,113419,23400
1597,113419,154947
1598,113419,12870
1599,113419,13175
1600,3465916,164664
1601,3465916,78814
1602,3465916,59546
1603,3465916,445695
1604,3465916,194428
1605,3465916,130575
1606,3465916,47104
1607,3465916,10760
1608,98258,35761
1609,98258,756
1610,88128,5073
1611,88128,79774
1612,4083572,515206
1613,4083572,530290
1614,4083572,501984
1615,4083572,503460
1616,4083572,229781
1617,69704,5073
1618,69704,71326
1619,69704,99634
1620,88847,5073
1621,88847,62005
1622,88847,79774
1623,116483,5073
1624,116483,63786
1625,116483,33486
1626,90305,5073
1627,2452200,234956
1628,2452200,68628
1629,2452200,173332
1630,2452200,286594
1631,2452200,311137
1632,2452200,397608
1633,2452200,692729
1634,2452200,309085
1635,2452200,803692
1636,2452200,378367
1637,2452200,243070
1638,2452200,309085
1639,5580536,811481
1640,5580536,17712
1641,5580536,209560
1642,5580536,303030
1643,5580536,209925
1644,5580536,619986
1645,5580536,784468
1646,1291570,156805
1647,1291570,251858
1648,1291570,348357
1649,1291570,46718
1650,1291570,443412
1651,1291570,296441
1652,1291570,543919
1653,1291570,402483
1654,1285009,392941
1655,1285009,178319
1656,1285009,687942
1657,1285009,355965
1658,1285009,123433
1659,1285009,301492
1660,5442456,269133
1661,5442456,172670
1662,5442456,49118
1663,284837,2948
1664,284837,88984
1665,284837,47476
1666,284837,103588
1667,284837,74598
1668,284837,57311
1669,478970,186190
1670,478970,51941
1671,478970,8970
1672,3532216,285648
1673,3532216,3687
1674,3532216,316578
1675,3532216,506124
1676,3532216,720208
1677,118689,30612
1678,118689,57311
1679,118689,103644
1680,1037705,54452
1681,1037705,19968
1682,79844,5035
1683,119174,30612
1684,119174,58765
1685,119174,45460
1686,2709768,5073
1687,2709768,221986
1688,2709768,169264
1689,2709768,55529
1690,120780,5073
1691,120780,10434
1692,67023,46592
1693,407887,2663
1694,407887,136967
1695,407887,11877
1696,407887,84207
1697,407887,93755
1698,110066,76240
1699,110066,72626
1700,1637688,7127
1701,1637688,7127
1702,1637688,86710
1703,5751998,387579
1704,5751998,591352
1705,5751998,96347
1706,74483,2663
1707,74483,102264
1708,107985,756
1709,1590193,47476
1710,1590193,79764
1711,1590193,265246
1712,1590193,320014
1713,1590193,28557
1714,1590193,346444
1715,1590193,28766
1716,1590193,476953
1717,1590193,452101
1718,1590193,49799
1719,1590193,41067
1720,1590193,786360
1721,2394063,230144
1722,109445,7545
1723,109445,22594
1724,3960240,366362
1725,3960240,144109
1726,3960240,605792
1727,3960240,23400
1728,3960240,710819
1729,3960240,495105
1730,3960240,495104
1731,7256866,59609
1732,7256866,120817
1733,1603257,76476
1734,1603257,179825
1735,1603257,9056
1736,2885364,281385
1737,93437,2663
1738,3885524,223262
1739,83929,5073
1740,83929,108297
1741,2283362,50868
1742,2283362,332017
1743,2283362,23815
1744,2283362,536392
1745,2283362,26545
1746,1453405,8970
1747,1453405,17902
1748,112401,2663
1749,112401,19968
1750,112401,116435
1751,112401,28557
1752,112401,14380
1753,112401,3350
1754,4281724,538116
1755,5792472,226355
1756,5792472,430345
1757,6598626,152336
1758,1082886,166660
1759,1082886,236322
1760,104029,29604
1761,104029,19307
1762,104029,38628
1763,104029,46997
1764,104029,135459
1765,104029,11735
1766,104029,65189
1767,104029,46729
1768,104029,12868
1769,104029,184024
1770,289765,5073
1771,289765,14380
1772,289765,7143
1773,289765,106989
1774,289765,75321
1775,289765,74212
1776,488120,46718
1777,488120,40620
1778,488120,32259
1779,488120,238126
1780,144117,43393
1781,144117,54733
1782,144117,53780
1783,144117,7933
1784,144117,63228
1785,144117,57651
1786,144117,440226
1787,4227282,507042
1788,97493,64409
1789,97493,200312
1790,110763,756
1791,110763,45447
1792,439815,76476
1793,439815,86710
1794,439815,65717
1795,439815,334128
1796,1981677,283926
1797,1981677,76476
1798,389860,50868
1799,389860,3580
1800,389860,59609
1801,389860,11134
1802,1337032,508816
1803,1337032,64423
1804,1337032,44921
1805,430922,5073
1806,430922,142678
1807,430922,180539
1808,430922,239926
1809,430922,7127
1810,430922,145942
1811,2452386,390775
1812,2452386,66959
1813,3387542,465607
1814,3387542,296971
1815,3387542,189844
1816,3387542,315744
1817,250687,23400
1818,250687,49706
1819,250687,22335
1820,250687,110404
1821,7668870,10568
1822,7668870,222021
1823,7668870,42742
1824,82340,66770
1825,82340,24716
1826,82340,45569
1827,82340,10057
1828,1959563,46206
1829,1959563,646497
1830,1959563,795633
1831,1959563,695878
1832,1959563,610132
1833,1959563,248798
1834,1959563,360646
1835,1959563,198748
1836,1959563,492280
1837,1959563,795634
1838,1959563,356750
1839,1959563,32081
1840,1959563,152219
1841,96256,35544
1842,96256,324578
1843,498399,50868
1844,498399,5596
1845,498399,24345
1846,2402157,142678
1847,2402157,88199
1848,2402157,500612
1849,2402157,1152
1850,2402157,332559
1851,2402157,37203
1852,2402157,393951
1853,2402157,651857
1854,2402157,242732
1855,2402157,519475
1856,2402157,471439
1857,1091722,22594
1858,1091722,15447
1859,1091722,17713
1860,119978,78545
1861,119978,20967
1862,119978,20958
1863,313443,7143
1864,313443,11134
1865,313443,12893
1866,55614,11112
1867,55614,635919
1868,3316948,37203
1869,3316948,251858
1870,3316948,190175
1871,3316948,794605
1872,3316948,37203
1873,3316948,90153
1874,3316948,393951
1875,3316948,794606
1876,3316948,440477
1877,3986820,308847
1878,3986820,617798
1879,3986820,603369
1880,3986820,670821
1881,268978,5073
1882,268978,819670
1883,268978,3687
1884,1961175,47306
1885,1961175,173285
1886,1961175,610132
1887,1961175,117723
1888,1961175,156991
1889,4738360,201171
1890,4738360,97494
1891,4738360,539481
1892,4738360,159596
1893,259484,19626
1894,259484,84128
1895,259484,26594
1896,259484,54781
1897,4976192,2572
1898,4976192,698097
1899,4976192,562117
1900,217869,49348
1901,217869,54054
1902,217869,18092
1903,217869,145526
1904,112722,7127
1905,112508,5073
1906,112508,33486
1907,305224,3580
1908,305224,59609
1909,305224,153052
1910,305224,64748
1911,327056,2663
1912,327056,108864
1913,327056,24939
1914,327056,10258
1915,120484,33486
1916,120484,49348
1917,120484,46561
1918,85407,14380
1919,85407,37360
1920,105112,26101
1921,105112,23400
1922,1502407,98315
1923,1502407,22594
1924,1502407,719531
1925,1502407,291982
1926,1502407,5891
1927,1502407,5073
1928,3331028,326644
1929,3331028,620813
1930,120888,43545
1931,120888,46718
1932,120888,33486
1933,117998,2663
1934,117998,5073
1935,117998,9119
1936,117998,93758
1937,117998,638936
1938,5664636,121181
1939,5664636,94914
1940,5664636,563842
1941,5664636,50868
1942,5664636,11134
1943,2316204,756
1944,2316204,420822
1945,2316204,74212
1946,2316204,132161
1947,101540,9119
1948,101540,9867
1949,101540,63961
1950,7149916,186146
1951,7149916,297432
1952,7149916,390113
1953,7149916,388021
1954,3416742,143046
1955,3416742,118715
1956,3416742,215655
1957,3416742,65796
1958,3416742,236840
1959,1899353,261531
1960,1899353,222021
1961,1899353,75896
1962,1899353,244345
1963,131857,42359
1964,90329,23400
1965,90329,238673
1966,114814,106129
1967,114814,33402
1968,114814,82030
1969,114814,57712
1970,114814,82012
1971,5657856,614086
1972,5657856,612274
1973,5657856,566160
1974,5657856,642616
1975,5657856,228420
1976,5657856,10414
1977,2891174,471578
1978,2891174,36225
1979,2891174,251916
1980,2891174,31730
1981,94291,756
1982,94291,22392
1983,94291,65783
1984,8361028,477903
1985,8361028,98315
1986,8361028,581611
1987,4428728,321160
1988,4428728,25026
1989,4428728,376939
1990,4428728,551396
1991,4428728,535241
1992,4428728,410579
1993,4428728,305542
1994,4428728,318046
1995,4428728,28557
1996,4428728,346444
1997,4428728,469946
1998,4428728,551397
1999,958860,700
2000,5052474,50868
2001,5052474,410488
2002,5052474,172670
2003,5052474,310184
2004,5052474,46206
2005,93822,39098
2006,2709692,5073
2007,2709692,202966
2008,2709692,221986
2009,2709692,194770
2010,6998518,440557
2011,6998518,305542
2012,6998518,625380
2013,6998518,12413
2014,6998518,97237
2015,6998518,244345
2016,87538,50868
2017,87538,42549
2018,87538,24560
2019,1872194,2663
2020,1872194,246151
2021,1872194,306946
2022,1872194,108864
2023,4209788,249694
2024,4209788,581352
2025,4209788,85751
2026,4209788,532247
2027,4209788,51618
2028,4209788,796482
2029,4209788,276464
2030,117438,49348
2031,117438,3687
2032,117438,107319
2033,2675914,463712
2034,2675914,463681
2035,2675914,325978
2036,2675914,338571
2037,2675914,35146
2038,2675914,48411
2039,2675914,1935
2040,2675914,311623
2041,2675914,4166
2042,2675914,113606
2043,2675914,32057
2044,2675914,598543
2045,2675914,48118
2046,493430,23400
2047,493430,34438
2048,493430,78828
2049,493430,20893
2050,4178092,98315
2051,4178092,202538
2052,4178092,62793
2053,209958,46718
2054,209958,67485
2055,209958,29540
2056,209958,17404
2057,209958,28247
2058,4540710,48273
2059,4540710,56755
2060,4540710,251858
2061,4540710,501538
2062,4540710,28557
2063,4540710,346444
2064,4540710,125554
2065,4540710,31670
2066,4540710,41001
2067,3263904,451514
2068,3263904,41001
2069,3263904,10258
2070,3263904,544767
2071,3263904,449458
2072,3263904,13175
2073,3263904,108864
2074,3263904,2663
2075,120483,2663
2076,120483,7127
2077,120483,135468
2078,120483,43164
2079,3503406,37203
2080,3503406,28338
2081,3503406,190175
2082,3503406,393951
2083,3503406,37203
2084,3503406,559398
2085,1167675,198748
2086,1167675,198692
2087,4633690,135575
2088,4633690,96347
2089,4633690,132772
2090,4633690,142678
2091,1458169,117723
2092,1458169,420849
2093,1458169,472968
2094,1458169,742429
2095,1458169,209925
2096,1458169,428352
2097,1458169,479423
2098,1458169,227523
2099,2172985,150452
2100,2172985,26545
2101,2172985,51618
2102,2172985,133523
2103,1197624,332840
2104,1197624,187451
2105,1197624,125213
2106,1197624,232271
2107,3813310,424445
2108,3813310,422626
2109,3813310,541701
2110,3813310,35058
2111,3813310,212295
2112,1711525,40938
2113,1711525,336601
2114,1711525,567243
2115,1711525,235528
2116,2737304,144901
2117,2737304,353093
2118,2737304,652570
2119,2737304,235528
2120,2737304,5073
2121,99938,5073
2122,99938,3687
2123,99938,54830
2124,99785,73707
2125,99785,756
2126,2330322,191649
2127,6738136,452823
2128,6738136,258793
2129,6738136,643524
2130,6738136,572352
2131,6738136,200136
2132,6738136,305542
2133,6738136,318046
2134,6738136,28557
2135,6738136,346444
2136,6738136,682021
2137,6738136,169751
2138,6738136,489494
2139,6053438,30755
2140,6053438,472890
2141,6053438,580774
2142,6053438,203259
2143,1095217,2572
2144,1095217,6728
2145,1095217,10750
2146,1095217,202713
2147,1095217,241427
2148,1095217,289420
2149,1095217,2572
2150,1095217,148026
2151,93640,1995
2152,1259528,699213
2153,1259528,670041
2154,1259528,164393
2155,1259528,332840
2156,1259528,14103
2157,2369135,819670
2158,2369135,336601
2159,2369135,49348
2160,2369135,195602
2161,2369135,55491
2162,810951,180898
2163,810951,73740
2164,5742374,49689
2165,5742374,197272
2166,5742374,41172
2167,5742374,37450
2168,3766354,50868
2169,3766354,35535
2170,3766354,152181
2171,3766354,183889
2172,3766354,26101
2173,3766354,26545
2174,3766354,418236
2175,2059171,368345
2176,2059171,19626
2177,2059171,208137
2178,2059171,323227
2179,2059171,42025
2180,2059171,146612
2181,117802,551821
2182,117802,195567
2183,117802,69210
2184,91326,50868
2185,91326,82004
2186,1216491,276464
2187,1216491,235528
2188,1216491,336582
2189,117381,23400
2190,117381,30480
2191,289992,5073
2192,289992,10183
2193,289992,502036
2194,289992,106989
2195,289992,10750
2196,993846,325207
2197,993846,88354
2198,993846,141038
2199,993846,223721
2200,1189340,173285
2201,1189340,5323
2202,1189340,15447
2203,1189340,3987
2204,128442,22594
2205,128442,72637
2206,8657152,704757
2207,5478478,307345
2208,5478478,353060
2209,56172,103190
2210,437863,3580
2211,437863,59609
2212,5095030,51941
2213,5095030,16350
2214,5095030,737723
2215,5095030,26937
2216,5095030,8970
2217,115697,113592
2218,115697,23400
2219,118708,70636
2220,118708,220969
2221,118708,71430
2222,457433,3580
2223,1488606,767068
2224,1488606,28338
2225,3212232,83975
2226,3212232,481625
2227,3212232,312761
2228,3212232,213926
2229,3212232,528657
2230,5796156,245333
2231,5796156,98544
2232,5796156,593498
2233,5796156,180560
2234,5796156,477443
2235,1106860,176483
2236,1106860,244587
2237,47977,98836
2238,109370,17280
2239,109370,18555
2240,109370,37724
2241,109370,30612
2242,109370,58765
2243,94812,73759
2244,408524,23400
2245,408524,130439
2246,408524,123642
2247,4633694,26545
2248,4633694,50868
2249,4633694,47120
2250,4633694,180492
2251,4633694,191864
2252,4633694,532247
2253,4633694,121181
2254,91209,95169
2255,91209,133016
2256,1314655,5073
2257,1314655,194736
2258,1314655,243405
2259,1314655,142678
2260,6499752,237697
2261,6499752,323227
2262,6499752,98315
2263,6499752,791453
2264,6238084,613852
2265,6238084,615427
2266,99204,1995
2267,96098,49348
2268,96098,76881
2269,96098,63353
2270,7295450,698151
2271,449089,50868
2272,449089,142678
2273,449089,10183
2274,449089,109128
2275,449089,93794
2276,449089,150511
2277,2215351,370032
2278,4537896,368761
2279,4537896,62935
2280,4537896,329296
2281,3509978,255647
2282,3509978,370872
2283,3509978,548365
2284,1197628,33149
2285,1197628,159111
2286,7959026,2663
2287,7959026,473978
2288,7959026,609239
2289,7959026,102264
2290,7959026,309252
2291,7959026,465018
2292,6628394,531874
2293,6628394,420822
2294,6628394,756
2295,2294629,74039
2296,2294629,8970
2297,2679552,179337
2298,2679552,179337
2299,2679552,186321
2300,2679552,88199
2301,2679552,243819
2302,2679552,409391
2303,2679552,28557
2304,2679552,346444
2305,2679552,10293
2306,2679552,638295
2307,355954,71430
2308,355954,59068
2309,355954,13246
2310,355954,308139
2311,7014006,390816
2312,7014006,93463
2313,104431,756
2314,104431,73707
2315,109686,46718
2316,109686,71430
2317,6823368,51944
2318,6823368,5073
2319,6823368,54054
2320,6823368,98315
2321,6823368,346224
2322,6823368,7143
2323,6823368,8970
2324,106918,22730
2325,106918,38270
2326,106918,23400
2327,106918,93765
2328,91217,779514
2329,91217,56805
2330,93748,23400
2331,93748,73707
2332,9024106,760518
2333,109446,2663
2334,109446,7127
2335,109446,21159
2336,119528,5073
2337,119528,3687
2338,95631,5073
2339,95631,45196
2340,4666732,358416
2341,4666732,536162
2342,4666732,233864
2343,4666732,447774
2344,3011960,83975
2345,3011960,41195
2346,3011960,703197
2347,3011960,23327
2348,3011960,481625
2349,92005,50868
2350,92005,15549
2351,92005,43140
2352,92005,65319
2353,118636,29574
2354,118636,57712
2355,118636,23603
2356,2005374,209560
2357,2005374,17712
2358,2005374,259889
2359,2005374,17712
2360,2005374,242577
2361,2005374,242732
2362,2005374,338205
2363,2005374,651857
2364,2005374,224058
2365,2005374,519475
2366,2005374,36328
2367,2005374,400639
2368,2005374,198823
2369,117894,23400
2370,117894,25957
2371,6105098,8970
2372,6105098,8347
2373,6105098,91919
2374,112572,23400
2375,3758162,303030
2376,3758162,267060
2377,3758162,141205
2378,3758162,729651
2379,3758162,707356
2380,3758162,10750
2381,3758162,209925
2382,3758162,630728
2383,3758162,16350
2384,99939,13271
2385,99939,91388
2386,97880,62005
2387,97880,7143
2388,97880,74647
2389,120832,23400
2390,120832,64143
2391,120832,49348
2392,7784604,37203
2393,7784604,504502
2394,7784604,384378
2395,119256,69598
2396,119256,30480
2397,119256,28943
2398,1535612,2572
2399,1535612,2572
2400,1535612,59168
2401,1535612,300880
2402,1535612,287640
2403,1396484,46718
2404,1396484,449458
2405,1396484,84207
2406,1396484,226345
2407,1396484,339894
2408,118771,14380
2409,118771,23400
2410,118771,25957
2411,101242,66053
2412,101242,79532
2413,119892,79484
2414,119892,5323
2415,119892,337278
2416,189584,43393
2417,189584,148949
2418,109642,40620
2419,109642,50868
2420,113243,26841
2421,113243,21711
2422,1937388,384906
2423,1937388,280562
2424,1937388,206200
2425,8155288,98315
2426,8155288,169264
2427,8155288,568939
2428,133985,78812
2429,133985,365575
2430,133985,78090
2431,133985,40162
2432,133985,43393
2433,98554,5073
2434,98554,73707
2435,1650535,338181
2436,1650535,310299
2437,1650535,265951
2438,1231587,7143
2439,1231587,26841
2440,1231587,79035
2441,4575982,531165
2442,6146586,173285
2443,6146586,46206
2444,6146586,224994
2445,6146586,172670
2446,6146586,372624
2447,787475,23400
2448,787475,13731
2449,787475,180100
2450,787475,191796
2451,120324,43107
2452,120324,769935
2453,120324,7500
2454,120324,23400
2455,120324,74787
2456,120324,79339
2457,120324,2219
2458,120324,28427
2459,120324,69524
2460,118073,23400
2461,118073,42559
2462,118571,50868
2463,118571,64908
2464,118571,5233
2465,118571,97246
2466,118571,332748
2467,118571,49348
2468,106977,2663
2469,106977,44240
2470,119142,5073
2471,119142,73541
2472,119142,1453
2473,119142,184088
2474,95253,5073
2475,95253,73707
2476,100404,2663
2477,100404,38270
2478,103241,49348
2479,103241,59172
2480,120241,49954
2481,120241,8096
2482,120241,18709
2483,120241,18184
2484,120241,22915
2485,1468387,244450
2486,1468387,580691
2487,1468387,34133
2488,482629,166299
2489,482629,67735
2490,482629,177462
2491,482629,189671
2492,482629,235048
2493,2047890,251080
2494,1761005,223795
2495,1761005,424898
2496,1761005,135994
2497,4056738,193544
2498,4056738,244450
2499,4056738,580691
2500,4056738,158325
2501,4056738,268346
2502,2822280,424826
2503,3100052,307996
2504,3100052,442587
2505,3963816,17712
2506,3963816,327256
2507,3963816,209560
2508,3963816,303030
2509,3963816,292909
2510,427229,23400
2511,427229,93765
2512,427229,221029
2513,263757,7143
2514,263757,25423
2515,7286456,2663
2516,7286456,227121
2517,7286456,108864
2518,7286456,309252
2519,7286456,373725
2520,7286456,38332
2521,7286456,465018
2522,1305008,376314
2523,1305008,12742
2524,1305008,249706
2525,1305008,44319
2526,2964360,580691
2527,2964360,193544
2528,1160369,123268
2529,5866442,660724
2530,4264610,689978
2531,4264610,691952
2532,6400674,300843
2533,3969208,715579
2534,5970972,22171
2535,427152,23400
2536,427152,819670
2537,427152,31181
2538,427152,214497
2539,427152,108321
2540,427152,136709
2541,308152,37418
2542,308152,76857
2543,1371117,55519
2544,1371117,43355
2545,1371117,50935
2546,1371117,62469
2547,1371117,99164
2548,1371117,16350
2549,1371117,16584
2550,380687,118889
2551,380687,72994
2552,1975179,252236
2553,8535180,17447
2554,8535180,524199
2555,8535180,767577
2556,8535180,646497
2557,8535180,732134
2558,8535180,10750
2559,118531,700
2560,118531,73417
2561,118531,76321
2562,2528814,331312
2563,2528814,580691
2564,2528814,480274
2565,2528814,193544
2566,2528814,195641
2567,2528814,268346
2568,2528814,268346
2569,4765928,441925
2570,4765928,776313
2571,5792656,83975
2572,5792656,656537
2573,5792656,725239
2574,5792656,83975
2575,3203834,374106
2576,5105784,558131
2577,5105784,343714
2578,4591784,550765
2579,117774,8096
2580,117774,45123
2581,117774,49954
2582,117774,22915
2583,3722420,482749
2584,3722420,432072
2585,4654472,536655
2586,4654472,572109
2587,4558194,519429
2588,8946378,173285
2589,8946378,194736
2590,8946378,762940
2591,4846340,17497
2592,4846340,286257
2593,4846340,390775
2594,4846340,420822
2595,85334,7143
2596,85334,77199
2597,6343314,7143
2598,6343314,2663
2599,6343314,46718
2600,6343314,54262
2601,3398066,360728
2602,4838334,546060
2603,325537,819670
2604,325537,70636
2605,9826126,543482
2606,4170972,271788
2607,7394816,89252
2608,7394816,655005
2609,7394816,247764
2610,7394816,543401
2611,7394816,591236
2612,7394816,818707
2613,7394816,291239
2614,7394816,230513
2615,7394816,360871
2616,6977338,5073
2617,6977338,380492
2618,6977338,345956
2619,6977338,5073
2620,1814790,401808
2621,1814790,193544
2622,1778924,472480
2623,1778924,297959
2624,2338205,457598
2625,2338205,405733
2626,1144546,193544
2627,1144546,226150
2628,4486728,474730
2629,4486728,653778
2630,4486728,280061
2631,4486728,571503
2632,4883336,184936
2633,1516541,291911
2634,1516541,285110
2635,1516541,689975
2636,2240306,385758
2637,2678212,412725
2638,2678212,147497
2639,1629443,261932
2640,1629443,282912
2641,1629443,4925
2642,1629443,48997
2643,1629443,119340
2644,1629443,136728
2645,38650,196361
2646,9636630,8434
2647,6133806,261777
2648,104952,756
2649,104952,57987
2650,104952,731057
2651,3305388,156199
2652,2899120,156199
2653,2899120,126705
2654,107614,756
2655,107614,174792
2656,2191701,50868
2657,2191701,59609
2658,2191701,26545
2659,1979376,17902
2660,1979376,8970
2661,3513548,88354
2662,3513548,85725
2663,3513548,509662
2664,3513548,16350
2665,3513548,102264
2666,5741008,383881
2667,5741008,590734
2668,5741008,590735
2669,1618432,544119
2670,6529772,625186
2671,6529772,248587
2672,3224458,148020
2673,3224458,562497
2674,3224458,5883
2675,10086784,593661
2676,10086784,206768
2677,111257,85751
2678,111257,756
2679,280590,50868
2680,280590,46718
2681,280590,59609
2682,280590,52395
2683,142342,64748
2684,142342,52395
2685,2048824,732100
2686,2048824,353020
2687,2048824,206131
2688,110989,2663
2689,110989,19968
2690,110989,22730
2691,4738238,297959
2692,4738238,541679
2693,6436726,274505
2694,6436726,31375
2695,6436726,251858
2696,6436726,670857
2697,6436726,47104
2698,6436726,51615
2699,6436726,63732
2700,6436726,767930
2701,6436726,777583
2702,6436726,142132
2703,5727208,390816
2704,5727208,545200
2705,5727208,93463
2706,5727208,93765
2707,5727208,141038
2708,249478,23400
2709,249478,33149
2710,249478,67907
2711,2304953,209560
2712,2304953,51618
2713,2304953,36328
2714,2304953,179337
2715,2304953,338181
2716,2304953,318844
2717,2304953,121071
2718,2304953,330317
2719,2304953,53578
2720,2304953,491058
2721,2304953,441453
2722,486822,819670
2723,486822,199880
2724,486822,118469
2725,486822,437457
2726,274636,31298
2727,6105774,743705
2728,8544498,2663
2729,8544498,309252
2730,8544498,706942
2731,8544498,93869
2732,8544498,368572
2733,97958,2663
2734,97958,73707
2735,97958,102282
2736,42327,756
2737,9243946,144901
2738,9243946,86397
2739,9243946,212797
2740,9243946,71947
2741,2328727,334856
2742,2328727,376627
2743,120434,2663
2744,120434,24560
2745,120434,102282
2746,105466,33472
2747,1430131,251080
2748,1430131,226484
2749,1430131,24141
2750,5093668,232086
2751,111477,11800
2752,111477,756
2753,8068826,549977
2754,8068826,319081
2755,3104292,549870
2756,3104292,390113
2757,2628374,407066
2758,2628374,111385
2759,1349640,123268
2760,466923,123268
2761,3647804,477142
2762,5258388,482639
2763,2350374,429757
2764,8947544,451701
2765,5690630,553598
2766,1535109,93765
2767,1535109,174505
2768,1535109,148949
2769,5981802,280652
2770,304669,8970
2771,304669,14629
2772,304669,80834
2773,319343,46718
2774,319343,31707
2775,319343,52918
2776,319343,37759
2777,319343,93867
2778,1067106,8970
2779,1067106,291775
2780,1067106,38131
2781,1067106,622634
2782,13904494,872856
2783,1950186,286257
2784,1950186,420822
2785,1950186,799219
2786,1950186,756
2787,2171809,193544
2788,1090674,246218
2789,10989808,331312
2790,10989808,516335
2791,10989808,408387
2792,5739478,751484
2793,5739478,734689
2794,5739478,547537
2795,4366200,517506
2796,2890616,423387
2797,2890616,329724
2798,2890616,412536
2799,9697774,536655
2800,1630036,5883
2801,1630036,48654
2802,1630036,248927
2803,1630036,248867
2804,1630036,286343
2805,2231251,356744
2806,33870,2663
2807,1838556,644966
2808,1838556,704158
2809,1838556,212862
2810,1838556,366808
2811,1838556,813329
2812,1838556,209925
2813,1838556,813522
2814,1838556,742270
2815,1838556,515206
2816,1838556,332559
2817,1838556,558799
2818,1838556,86332
2819,3102370,206768
2820,3102370,305814
2821,11377630,543482
2822,11377630,603088
2823,3200980,496834
2824,3200980,478839
2825,3200980,387639
2826,3200980,547797
2827,2395246,364721
2828,2395246,268116
2829,1172998,19626
2830,1172998,229458
2831,1172998,226411
2832,6559576,624509
2833,6559576,765728
2834,6559576,107749
2835,8292804,692106
2836,8292804,729484
2837,2857048,368451
2838,2857048,328182
2839,2053436,353446
2840,2053436,374204
2841,425027,248980
2842,425027,248927
2843,425027,48654
2844,976222,46206
2845,976222,73388
2846,976222,186672
2847,1544600,288827
2848,8206880,27728
2849,5833658,123268
2850,13699300,714451
2851,2721898,415662
2852,7165518,615768
2853,7841262,11688
2854,7841262,360728
2855,7838654,681274
2856,4821190,346184
2857,6061364,606698
2858,2379460,123268
2859,6645126,252140
2860,9114660,479478
2861,9114660,788407
2862,3034594,435644
2863,3034594,261777
2864,3832914,521165
2865,3832914,248867
2866,3832914,248927
2867,3832914,522979
2868,3832914,5883
2869,12649538,206768
2870,5836432,543482
2871,3915566,193544
2872,3697954,445124
2873,3697954,193544
2874,4970194,503613
2875,2184095,360728
2876,3948080,376215
2877,3948080,439255
2878,3566370,438574
2879,10338472,379171
2880,1907639,280061
2881,7383268,764728
2882,7383268,626922
2883,11907624,315559
2884,11907624,287888
2885,1376205,305783
2886,1376205,156199
2887,1376205,164683
2888,1376205,368021
2889,3513824,468082
2890,3513824,771324
2891,3513824,513123
2892,3513824,387888
2893,6243274,751484
2894,6243274,734689
2895,6243274,547537
2896,482463,118837
2897,482463,159370
2898,482463,180518
2899,482463,221872
2900,482463,223117
2901,6146590,654043
2902,6146590,206591
2903,6146590,640877
2904,6146590,280061
2905,6146590,121278
2906,6146590,769253
2907,3553622,31457
2908,3553622,480525
2909,1605791,297702
2910,1605791,88352
2911,1605791,295552
2912,2147277,158807
2913,2147277,215551
2914,2147277,314078
2915,408790,49348
2916,408790,3687
2917,1129423,58013
2918,1129423,248867
2919,1129423,248980
2920,1129423,622634
2921,1129423,248927
2922,1129423,48654
2923,4700756,613092
2924,4700756,579499
2925,4700756,572180
2926,3014666,248867
2927,3014666,106524
2928,3014666,248927
2929,3014666,193544
2930,3014666,5883
2931,3196156,843203
2932,3196156,424245
2933,3554938,64419
2934,2069708,355555
2935,7888964,743169
2936,7888964,169264
2937,7888964,594150
2938,7888964,113457
2939,7888964,346224
2940,810913,50868
2941,810913,59609
2942,810913,163543
2943,93693,7143
2944,93693,141156
2945,93693,22971
2946,8896670,814517
2947,8896670,711088
2948,88850,5073
2949,88850,22730
2950,88850,41635
2951,88850,19968
2952,162558,34820
2953,99423,756
2954,99423,119038
2955,99423,19968
2956,3794422,126705
2957,70735,19166
2958,70735,5073
2959,453467,49348
2960,453467,26281
2961,453467,74212
2962,453467,622634
2963,1059786,819670
2964,1059786,176022
2965,1059786,245613
2966,1059786,216879
2967,1059786,437457
2968,181689,756
2969,181689,819670
2970,181689,12382
2971,181689,7610
2972,181689,130968
2973,181689,9119
2974,181689,437457
2975,181689,108321
2976,120176,3988
2977,120176,28809
2978,120176,115522
2979,120176,46148
2980,137363,10568
2981,137363,5323
2982,137363,68294
2983,137363,49333
2984,137363,182558
2985,133093,2663
2986,133093,108864
2987,133093,60075
2988,133093,19968
2989,133093,70636
2990,2247476,248867
2991,2247476,13922
2992,805526,248980
2993,805526,17834
2994,805526,248927
2995,805526,58013
2996,805526,48654
2997,12528166,17712
2998,12528166,274103
2999,12528166,474730
3000,12528166,341688
3001,12528166,619986
